test_name	exit_code	elapsed_us
language_expressions_delete_S11_4_1_A3_3_T4_js	0	11496
language_literals_bigint_non_octal_like_invalid_08n_js	1	10634
language_expressions_object_method_definition_gen_meth_dflt_params_arg_val_not_undefined_js	0	9572
built_ins_encodeURIComponent_S15_1_3_4_A4_T3_js	0	10956
language_expressions_compound_assignment_S11_13_2_A5_5_T1_js	0	9187
built_ins_Array_15_4_5_1_5_2_js	0	10284
built_ins_Object_defineProperties_15_2_3_7_6_a_183_js	0	11198
language_statements_class_elements_syntax_early_errors_delete_method_delete_covered_err_delete_call_expression_private_method_async_js	1	7872
language_expressions_generators_dstr_ary_ptrn_rest_id_elision_js	0	13640
language_statements_class_elements_syntax_early_errors_class_heritage_array_literal_async_arrow_heritage_js	1	8361
built_ins_WeakMap_iterator_items_are_not_object_close_iterator_js	0	14149
built_ins_Array_prototype_filter_15_4_4_20_9_b_6_js	0	7462
language_statements_class_elements_syntax_early_errors_delete_field_delete_twice_covered_err_delete_call_expression_private_method_accessor_get_js	1	442
built_ins_TypedArray_prototype_forEach_callbackfn_detachbuffer_js	0	15622
language_statements_class_elements_syntax_early_errors_delete_field_delete_err_delete_call_expression_private_method_js	1	302
language_expressions_class_elements_after_same_line_static_gen_computed_names_js	0	31438
language_identifiers_start_unicode_5_2_0_class_js	0	23784
language_statements_class_elements_syntax_early_errors_delete_method_delete_covered_err_delete_call_expression_private_method_js	1	7980
built_ins_Number_prototype_toFixed_toFixed_tonumber_throws_typeerror_bigint_js	0	12825
language_statements_class_elements_syntax_early_errors_delete_field_delete_twice_covered_err_delete_call_expression_privatename_js	1	8966
built_ins_Object_prototype_toString_Object_prototype_toString_call_function_js	0	30401
language_statements_class_elements_static_string_literal_name_init_err_contains_super_js	1	9363
language_identifiers_start_zwj_escaped_js	1	5476
language_expressions_async_arrow_function_forbidden_ext_b1_async_arrow_function_forbidden_ext_direct_access_prop_caller_js	0	11074
language_statements_class_elements_syntax_early_errors_delete_method_delete_covered_err_delete_member_expression_private_method_accessor_get_js	1	6773
built_ins_Object_defineProperty_15_2_3_6_4_441_js	0	11735
built_ins_Promise_race_iter_returns_number_reject_js	0	13256
language_statements_class_elements_static_private_method_and_instance_method_brand_check_js	0	10082
built_ins_Object_getOwnPropertyDescriptor_15_2_3_3_4_39_js	0	5690
built_ins_Number_prototype_toExponential_this_is_0_fractiondigits_is_not_0_js	0	12778
language_statements_for_await_of_async_gen_dstr_var_ary_ptrn_elem_obj_val_undef_js	0	7382
built_ins_TypedArrayConstructors_internals_GetOwnProperty_key_is_minus_zero_js	0	13580
built_ins_Object_defineProperty_15_2_3_6_3_221_1_js	0	10486
language_statements_for_await_of_async_func_decl_dstr_array_elem_nested_obj_invalid_js	1	325
language_statements_class_elements_syntax_early_errors_delete_method_delete_covered_err_delete_call_expression_private_no_reference_js	1	7271
built_ins_Array_prototype_map_15_4_4_19_3_7_js	0	6067
language_statements_class_elements_async_private_method_static_await_as_identifier_reference_escaped_js	1	7369
language_statements_class_elements_syntax_early_errors_delete_field_delete_twice_covered_err_delete_member_expression_private_method_accessor_set_js	1	122
language_expressions_object_dstr_meth_dflt_ary_ptrn_elem_ary_elision_iter_js	0	6730
language_statements_for_of_int16array_js	0	12569
built_ins_Object_defineProperty_15_2_3_6_3_188_js	0	53481
language_expressions_object_method_definition_yield_as_property_name_js	0	5983
built_ins_Number_isSafeInteger_length_js	0	31441
language_statements_class_elements_syntax_early_errors_delete_method_delete_covered_err_delete_member_expression_private_method_async_gen_js	1	7241
built_ins_Object_create_15_2_3_5_4_40_js	0	12588
language_statements_class_elements_after_same_line_static_async_method_rs_private_getter_alt_js	0	16351
built_ins_Set_prototype_constructor_set_prototype_constructor_intrinsic_js	0	9087
language_expressions_class_dstr_gen_meth_dflt_ary_init_iter_no_close_js	0	11972
language_statements_class_elements_syntax_early_errors_delete_method_delete_err_delete_call_expression_private_method_async_gen_js	1	6966
language_statements_class_elements_syntax_early_errors_delete_method_delete_err_delete_call_expression_private_method_gen_js	1	8143
language_expressions_arrow_function_dstr_dflt_ary_ptrn_elem_obj_prop_id_init_js	0	8454
built_ins_RegExp_15_10_2_15_6_1_js	0	16491
language_expressions_class_elements_after_same_line_static_gen_private_method_getter_usage_js	0	28881
language_expressions_object_ident_name_prop_name_literal_protected_escaped_js	0	8381
language_statements_class_gen_method_static_dflt_params_abrupt_js	0	7926
built_ins_TypedArray_prototype_fill_fill_values_relative_start_js	0	21781
built_ins_Array_prototype_find_predicate_call_this_strict_js	0	9239
built_ins_Array_prototype_indexOf_15_4_4_14_3_10_js	0	5769
built_ins_Array_prototype_filter_15_4_4_20_9_c_i_28_js	0	9580
language_statements_class_dstr_private_meth_static_obj_ptrn_id_init_fn_name_class_js	0	15100
language_statements_class_elements_syntax_early_errors_invalid_names_method_heritage_member_expression_bad_reference_js	1	8253
language_statements_class_elements_regular_definitions_rs_static_privatename_identifier_initializer_alt_by_classname_js	0	14159
language_expressions_async_generator_dstr_ary_ptrn_rest_init_obj_js	1	173
built_ins_Number_S9_3_1_A2_js	0	11387
built_ins_String_prototype_search_cstm_search_on_bigint_primitive_js	0	7477
language_statements_class_elements_same_line_gen_string_literal_names_js	0	31774
language_statements_for_dstr_var_obj_ptrn_prop_ary_init_js	0	12016
built_ins_Object_defineProperty_15_2_3_6_4_326_js	0	8196
built_ins_TypedArray_prototype_copyWithin_invoked_as_func_js	0	19063
built_ins_Object_defineProperties_15_2_3_7_5_b_233_js	0	13291
language_expressions_function_dstr_dflt_ary_ptrn_elem_id_iter_done_js	0	6892
language_statements_for_await_of_async_func_dstr_let_async_ary_ptrn_elem_ary_rest_iter_js	0	16913
language_expressions_dynamic_import_syntax_invalid_nested_if_no_new_call_expression_js	1	7855
language_statements_class_elements_same_line_method_literal_names_asi_js	0	29752
built_ins_Array_prototype_map_15_4_4_19_5_16_js	0	18092
language_expressions_compound_assignment_S11_13_2_A4_11_T2_8_js	0	12955
language_expressions_object_dstr_gen_meth_dflt_ary_ptrn_elem_id_init_skipped_js	0	13402
built_ins_Number_string_numeric_separator_literal_nzd_nsl_dd_one_of_js	0	8045
language_expressions_class_dstr_gen_meth_ary_ptrn_elem_id_init_fn_name_fn_js	0	10551
built_ins_WeakSet_prototype_has_returns_false_when_symbol_value_not_present_js	0	10723
language_expressions_object_dstr_gen_meth_dflt_obj_ptrn_id_init_fn_name_class_js	0	7447
language_statements_class_elements_regular_definitions_rs_static_privatename_identifier_initializer_js	0	10205
built_ins_Object_create_15_2_3_5_4_300_js	0	10527
language_statements_class_elements_same_line_method_static_private_methods_with_fields_js	0	36855
language_statements_for_await_of_async_gen_dstr_let_obj_ptrn_empty_js	0	14803
language_statements_class_elements_field_declaration_js	0	23057
language_statements_for_of_dstr_obj_rest_symbol_val_js	0	10444
built_ins_RegExp_property_escapes_generated_Script_Extensions___Gurung_Khema_js	0	37633
language_expressions_class_dstr_meth_static_obj_ptrn_prop_obj_js	0	11618
language_expressions_optional_chaining_call_expression_super_no_base_js	1	11432
built_ins_String_S9_8_A3_T1_js	0	9559
language_statements_class_syntax_class_expression_js	0	7160
language_expressions_logical_assignment_left_hand_side_private_reference_accessor_property_short_circuit_and_js	0	8951
built_ins_Object_defineProperty_15_2_3_6_4_556_js	0	10422
language_statements_class_elements_regular_definitions_rs_static_privatename_identifier_by_classname_js	0	12879
annexB_language_function_code_if_decl_else_decl_b_func_existing_fn_update_js	0	6531
built_ins_Object_defineProperties_15_2_3_7_6_a_114_js	0	36739
language_statements_function_S13_2_1_A4_T2_js	0	5559
language_statements_class_elements_same_line_gen_literal_names_js	0	29603
language_expressions_class_elements_syntax_early_errors_grammar_field_identifier_invalid_zwnj_error_js	1	7917
language_statements_class_elements_same_line_gen_rs_static_privatename_identifier_initializer_js	0	29777
built_ins_DataView_prototype_setFloat64_to_boolean_littleendian_js	0	18289
language_expressions_class_elements_comp_name_init_err_contains_super_js	1	12013
built_ins_Array_isArray_15_4_3_2_0_3_js	0	10744
language_expressions_object_dstr_gen_meth_ary_ptrn_rest_ary_rest_js	0	13625
language_statements_try_S12_14_A10_T1_js	0	6907
language_statements_class_elements_static_comp_name_init_err_contains_arguments_js	1	8592
language_statements_class_elements_after_same_line_gen_rs_static_method_privatename_identifier_js	0	44413
language_statements_class_elements_same_line_gen_rs_private_setter_js	0	37513
built_ins_Object_defineProperty_15_2_3_6_4_464_js	0	12401
language_expressions_class_private_static_field_multiple_evaluations_of_class_eval_indirect_js	0	19372
language_expressions_object_dstr_gen_meth_dflt_obj_ptrn_list_err_js	0	5978
language_statements_class_elements_same_line_gen_rs_privatename_identifier_alt_js	0	34805
language_expressions_async_generator_dstr_dflt_ary_ptrn_rest_id_iter_val_err_js	0	10795
built_ins_Array_prototype_filter_15_4_4_20_1_9_js	0	10332
built_ins_TypedArray_prototype_byteLength_detached_buffer_js	0	19810
language_statements_class_dstr_meth_dflt_ary_ptrn_elem_obj_prop_id_js	0	12863
language_statements_class_elements_static_as_valid_instance_field_assigned_js	0	28209
built_ins_RegExp_prototype_exec_S15_10_6_2_A1_T20_js	0	12358
language_statements_switch_syntax_redeclaration_async_generator_name_redeclaration_attempt_with_const_js	1	13989
language_expressions_object_dstr_gen_meth_dflt_ary_ptrn_rest_ary_rest_js	0	8874
language_statements_for_dstr_var_ary_ptrn_elem_ary_empty_init_js	0	9390
language_expressions_strict_does_not_equals_bigint_and_bigint_js	0	21370
language_statements_for_dstr_const_ary_ptrn_rest_not_final_ary_js	1	5842
language_statements_with_set_mutable_binding_binding_deleted_in_get_unscopables_strict_mode_js	0	6024
built_ins_Array_prototype_reduceRight_15_4_4_22_5_6_js	0	10356
language_statements_class_elements_same_line_method_rs_private_setter_alt_js	0	33103
language_expressions_object_method_definition_static_init_await_binding_accessor_js	0	10580
built_ins_decodeURI_S15_1_3_1_A1_9_T1_js	0	12651
language_statements_class_elements_same_line_gen_rs_static_method_privatename_identifier_js	0	33653
language_statements_with_S12_10_A3_12_T2_js	0	12967
language_statements_class_elements_same_line_method_rs_privatename_identifier_initializer_js	0	29157
built_ins_DataView_prototype_getInt32_this_has_no_dataview_internal_js	0	12831
built_ins_TypedArray_prototype_set_array_arg_return_abrupt_from_src_length_js	0	16834
built_ins_Object_defineProperties_15_2_3_7_6_a_45_js	0	29727
language_statements_class_subclass_derived_class_return_override_with_string_js	0	12861
language_identifiers_val_default_js	1	67
language_statements_switch_cptn_dflt_b_final_js	0	31714
language_statements_class_dstr_meth_static_dflt_obj_ptrn_id_init_fn_name_gen_js	0	7351
built_ins_RegExp_S15_10_2_13_A2_T3_js	0	8786
language_statements_class_elements_async_private_method_await_as_label_identifier_escaped_js	1	10213
built_ins_RegExp_prototype_Symbol_split_str_set_lastindex_err_js	0	13830
language_statements_class_elements_static_field_redeclaration_js	0	8582
language_statements_class_elements_same_line_gen_static_private_methods_with_fields_js	0	36587
language_arguments_object_cls_expr_async_gen_func_args_trailing_comma_single_args_js	0	17806
language_statements_for_await_of_async_gen_decl_dstr_array_rest_nested_array_undefined_js	0	10986
built_ins_TypedArrayConstructors_from_iter_invoke_error_js	0	12024
built_ins_TypedArray_prototype_findLast_BigInt_predicate_call_parameters_js	0	20334
language_expressions_template_literal_middle_list_one_expr_abrupt_js	0	8092
built_ins_Object_defineProperties_15_2_3_7_5_b_72_js	0	12374
language_statements_generators_dstr_obj_ptrn_id_init_fn_name_class_js	0	8240
language_statements_class_dstr_private_gen_meth_dflt_ary_ptrn_rest_init_ary_js	1	982
language_statements_for_S12_6_3_A8_1_T3_js	1	148
language_statements_class_elements_same_line_gen_rs_static_privatename_identifier_initializer_alt_by_classname_js	0	34785
built_ins_Object_getPrototypeOf_15_2_3_2_2_11_js	0	4534
language_expressions_class_dstr_private_meth_dflt_obj_ptrn_rest_skip_non_enumerable_js	0	23380
language_expressions_class_params_dflt_meth_args_unmapped_js	0	14818
language_statements_with_S12_10_A3_4_T2_js	0	13235
language_expressions_class_cpn_class_expr_accessors_computed_property_name_from_multiplicative_expression_mult_js	0	11887
language_statements_class_elements_same_line_method_computed_symbol_names_js	0	36143
language_expressions_async_arrow_function_await_as_binding_identifier_escaped_js	1	175
language_statements_function_S14_A3_js	0	7525
language_expressions_class_dstr_private_gen_meth_dflt_ary_ptrn_elem_id_init_fn_name_cover_js	0	11175
language_statements_class_elements_same_line_method_literal_names_js	0	36364
language_statements_let_function_local_use_before_initialization_in_declaration_statement_js	0	7553
language_expressions_dynamic_import_syntax_invalid_nested_else_braceless_no_rest_param_js	1	9461
language_expressions_class_dstr_meth_static_dflt_obj_ptrn_id_get_value_err_js	0	8706
language_statements_class_elements_same_line_method_rs_private_method_js	0	30817
built_ins_Array_prototype_every_15_4_4_16_8_11_js	0	7869
language_statements_class_gen_method_static_yield_as_label_identifier_js	1	11282
language_statements_class_elements_same_line_method_rs_field_identifier_initializer_js	0	25723
language_expressions_bitwise_and_bigint_errors_js	0	10746
built_ins_TypedArrayConstructors_Uint16Array_prototype_not_typedarray_object_js	0	5773
language_statements_class_elements_set_access_of_missing_private_setter_js	0	9617
language_statements_for_await_of_async_gen_dstr_const_obj_init_undefined_js	0	13997
language_expressions_assignmenttargettype_parenthesized_expression_comma_assignmentexpression_0_js	1	84
language_statements_class_elements_same_line_method_rs_private_getter_alt_js	0	32549
built_ins_TypedArrayConstructors_Float32Array_prototype_js	0	24367
language_expressions_arrow_function_arrow_binding_tests_3_js	0	13234
language_statements_class_elements_after_same_line_method_static_private_methods_js	0	36161
language_literals_regexp_named_groups_invalid_duplicate_groupspecifier_js	1	7417
language_expressions_class_dstr_meth_dflt_ary_init_iter_get_err_array_prototype_js	0	5671
language_expressions_arrow_function_dstr_ary_ptrn_rest_ary_rest_js	0	14077
language_expressions_postfix_decrement_operator_x_postfix_decrement_calls_putvalue_lhs_newvalue__js	0	7577
language_statements_class_elements_wrapped_in_sc_literal_names_js	0	19317
language_statements_class_elements_same_line_method_rs_static_privatename_identifier_by_classname_js	0	39721
language_expressions_assignment_dstr_syntax_error_ident_ref_if_escaped_js	1	7793
language_expressions_class_elements_after_same_line_method_rs_static_method_privatename_identifier_js	0	35038
language_statements_class_elements_regular_definitions_rs_private_method_js	0	16228
built_ins_AsyncGeneratorPrototype_return_return_state_completed_broken_promise_js	0	14858
language_statements_class_elements_same_line_method_rs_static_method_privatename_identifier_js	0	36684
annexB_built_ins_RegExp_prototype_compile_pattern_to_string_err_js	0	7917
built_ins_Date_prototype_S15_9_5_A25_T1_js	0	9643
language_identifiers_part_digits_via_escape_hex_js	0	9355
language_literals_bigint_non_octal_like_invalid_012348n_js	1	9444
language_expressions_compound_assignment_S11_13_2_A7_8_T3_js	0	8778
language_statements_class_elements_same_line_method_rs_static_privatename_identifier_alt_by_classname_js	0	29902
language_expressions_arrow_function_dstr_dflt_ary_ptrn_elem_ary_rest_init_js	0	10669
built_ins_Object_getOwnPropertyDescriptor_15_2_3_3_2_29_js	0	5168
language_statements_for_await_of_async_func_dstr_let_ary_ptrn_rest_init_ary_js	1	354
language_statements_class_elements_same_line_method_rs_static_privatename_identifier_initializer_alt_js	0	40394
language_statements_class_dstr_private_gen_meth_obj_ptrn_prop_obj_init_js	0	18098
language_statements_class_elements_same_line_method_rs_static_privatename_identifier_initializer_alt_by_classname_js	0	34289
language_white_space_comment_single_space_js	0	5669
annexB_language_function_code_block_decl_func_existing_block_fn_no_init_js	0	7403
language_statements_class_gen_method_param_dflt_yield_js	1	9792
built_ins_Array_prototype_filter_15_4_4_20_9_c_i_15_js	0	8668
built_ins_Object_defineProperty_15_2_3_6_4_165_js	0	9695
language_statements_switch_syntax_redeclaration_async_function_name_redeclaration_attempt_with_const_js	1	10623
built_ins_decodeURI_prop_desc_js	0	23185
language_expressions_class_elements_same_line_method_rs_static_privatename_identifier_alt_by_classname_js	0	33916
language_statements_class_async_method_await_as_label_identifier_escaped_js	1	5333
language_statements_class_elements_static_field_init_with_this_js	0	11678
built_ins_String_S9_8_1_A10_js	0	9940
language_statements_block_S12_1_A4_T2_js	1	101
language_expressions_async_generator_dstr_obj_ptrn_prop_id_get_value_err_js	0	7766
language_statements_class_dstr_private_gen_meth_static_ary_ptrn_rest_ary_rest_js	0	13314
built_ins_DataView_prototype_byteLength_instance_has_detached_buffer_js	0	15791
language_statements_class_elements_same_line_gen_private_method_getter_usage_js	0	28356
language_statements_class_dstr_meth_dflt_ary_ptrn_rest_id_exhausted_js	0	11727
language_statements_class_elements_privatefieldget_success_2_js	0	12813
language_statements_async_generator_dstr_dflt_ary_ptrn_rest_init_obj_js	1	165
built_ins_Object_defineProperties_15_2_3_7_5_b_71_js	0	45767
language_expressions_class_private_method_brand_check_multiple_evaluations_of_class_eval_js	0	25705
built_ins_Object_create_15_2_3_5_4_219_js	0	11139
language_statements_class_elements_syntax_early_errors_delete_field_delete_err_delete_call_expression_private_no_reference_js	1	201
language_expressions_class_private_getter_brand_check_multiple_evaluations_of_class_eval_js	0	22947
language_statements_class_elements_private_static_method_shadowed_by_setter_on_nested_class_js	0	13716
language_function_code_10_4_3_1_70_s_js	0	8210
language_statements_class_elements_privatefieldget_primitive_receiver_js	0	16145
built_ins_Object_getOwnPropertyDescriptor_15_2_3_3_4_226_js	0	5881
language_statements_for_of_uint8array_mutate_js	0	8672
language_statements_class_elements_syntax_early_errors_grammar_special_meth_contains_super_private_async_gen_js	1	6360
language_statements_class_elements_privatefieldset_evaluation_order_3_js	0	9460
built_ins_Object_defineProperty_15_2_3_6_3_245_js	0	21967
built_ins_String_prototype_padEnd_max_length_not_greater_than_string_js	0	9385
language_types_reference_S8_7_1_A1_js	0	9210
language_statements_class_elements_privatename_not_valid_earlyerr_script_2_js	1	14040
built_ins_Object_seal_object_seal_p_is_own_accessor_property_that_overrides_an_inherited_data_property_js	0	20795
built_ins_RegExp_property_escapes_generated_Script_Extensions___Kirat_Rai_js	0	33829
language_statements_class_elements_private_static_method_usage_inside_nested_class_js	0	13629
language_statements_class_elements_private_static_method_shadowed_by_field_on_nested_class_js	0	11990
language_statements_class_elements_fields_asi_4_js	1	152
language_statements_class_elements_privatefield_on_proxy_js	0	14821
language_expressions_class_elements_syntax_early_errors_invalid_names_method_call_expression_bad_reference_js	1	9076
language_statements_class_elements_private_static_method_not_writable_js	0	9615
built_ins_RegExp_unicodeSets_generated_character_class_union_character_js	0	19789
language_statements_class_elements_private_static_getter_visible_to_direct_eval_js	0	22028
built_ins_Object_symbol_object_returns_fresh_symbol_js	0	7064
language_statements_generators_dflt_params_arg_val_not_undefined_js	0	7123
language_expressions_class_elements_multiple_definitions_rs_static_method_privatename_identifier_alt_js	0	22769
language_literals_string_legacy_non_octal_escape_sequence_1_strict_explicit_pragma_js	1	196
language_expressions_class_dstr_gen_meth_dflt_ary_ptrn_elem_id_init_fn_name_class_js	0	14159
language_statements_class_elements_private_static_method_name_js	0	8392
language_statements_continue_no_label_continue_js	0	6863
built_ins_Object_defineProperty_S15_2_3_6_A1_js	0	10454
language_statements_class_dstr_private_gen_meth_static_dflt_ary_ptrn_rest_ary_empty_js	0	15121
language_statements_class_elements_regular_definitions_rs_field_identifier_js	0	13788
built_ins_RegExp_prototype_Symbol_split_get_flags_err_js	0	11824
language_statements_if_if_const_else_const_js	1	7794
language_statements_class_elements_public_class_field_initialization_is_visible_to_proxy_js	0	8329
language_statements_for_of_dstr_array_elem_iter_get_err_js	0	14137
language_statements_class_elements_prod_private_method_before_super_return_in_field_initializer_js	0	9762
language_statements_for_await_of_async_gen_dstr_const_obj_ptrn_id_init_fn_name_gen_js	0	12765
built_ins_Set_prototype_clear_does_not_have_setdata_internal_slot_map_js	0	12800
language_expressions_compound_assignment_left_hand_side_private_reference_data_property_lshift_js	0	12607
built_ins_decodeURI_S15_1_3_1_A1_2_T1_js	0	147551
language_statements_class_elements_privatefieldget_typeerror_1_js	0	10805
language_expressions_function_dstr_dflt_ary_ptrn_rest_ary_rest_js	0	9190
language_statements_class_elements_prod_private_method_before_super_return_in_constructor_js	0	9230
language_statements_continue_S12_7_A7_js	0	9276
built_ins_Object_defineProperty_15_2_3_6_3_200_js	0	19088
language_expressions_class_elements_syntax_early_errors_invalid_names_field_init_call_expression_this_js	1	6075
language_statements_class_elements_prod_private_setter_before_super_return_in_field_initializer_js	0	8953
language_expressions_object_dstr_meth_obj_ptrn_id_trailing_comma_js	0	11177
language_expressions_this_S11_1_1_A3_2_js	0	11649
language_statements_class_elements_private_static_method_length_js	0	10849
built_ins_Array_prototype_forEach_15_4_4_18_7_c_ii_20_js	0	9660
language_expressions_assignmenttargettype_direct_multiplicativeexpression_multiplicativeoperator_exponentiationexpression_5_js	1	292
language_statements_class_elements_privatemethods_on_proxy_js	0	11139
built_ins_Object_defineProperty_15_2_3_6_4_239_js	0	41348
language_statements_class_elements_same_line_gen_rs_private_method_alt_js	0	47506
built_ins_Math_hypot_length_js	0	21717
language_identifiers_val_break_via_escape_hex_js	1	86
language_expressions_dynamic_import_syntax_invalid_invalid_assignmenttargettype_syntax_error_5_lhs_equals_assignment_expression_js	1	9069
language_statements_class_dstr_meth_obj_ptrn_prop_id_init_throws_js	0	8782
language_statements_with_S12_10_A3_5_T1_js	0	12913
language_statements_class_elements_privatename_not_valid_earlyerr_script_5_js	1	239
language_expressions_compound_assignment_S11_13_2_A7_1_T2_js	0	7767
built_ins_TypedArrayConstructors_internals_DefineOwnProperty_key_is_numericindex_accessor_desc_throws_js	0	25371
built_ins_String_prototype_replace_S15_5_4_11_A1_T15_js	0	11798
language_statements_class_elements_privatefieldset_typeerror_2_js	0	13108
built_ins_Function_prototype_bind_15_3_4_5_9_2_js	0	11251
built_ins_String_prototype_slice_S15_5_4_13_A1_T4_js	0	9270
language_statements_for_of_nested_js	0	14254
annexB_language_function_code_if_decl_no_else_func_skip_early_err_js	0	8031
built_ins_Array_prototype_push_clamps_to_integer_limit_js	0	13094
language_statements_class_elements_new_no_sc_line_method_rs_static_privatename_identifier_by_classname_js	0	23841
language_statements_class_elements_privatename_not_valid_eval_earlyerr_1_js	0	7321
language_statements_class_cpn_class_decl_fields_computed_property_name_from_numeric_literal_js	0	10123
language_statements_class_elements_privatename_not_valid_eval_earlyerr_3_js	0	11641
built_ins_Proxy_revocable_builtin_js	0	12840
language_statements_class_elements_privatename_not_valid_eval_earlyerr_5_js	0	8573
language_statements_class_elements_privatename_not_valid_eval_earlyerr_7_js	0	8827
language_expressions_arrow_function_dflt_params_trailing_comma_js	0	8312
language_expressions_class_dstr_async_private_gen_meth_ary_ptrn_rest_init_obj_js	1	165
language_statements_class_elements_private_ternary_init_err_contains_super_js	1	10003
built_ins_Math_PI_value_js	0	10149
language_expressions_class_async_gen_method_yield_star_next_not_callable_object_throw_js	0	21720
built_ins_TypedArray_prototype_sort_name_js	0	23887
language_expressions_assignmenttargettype_parenthesized_relationalexpression_greater_than_or_equal_to_shiftexpression_2_js	1	75
language_expressions_class_async_gen_method_static_rest_params_trailing_comma_early_error_js	1	4970
language_statements_class_elements_prod_private_getter_before_super_return_in_constructor_js	0	12524
built_ins_Object_defineProperties_15_2_3_7_6_a_251_js	0	30405
built_ins_Array_prototype_pop_S15_4_4_6_A4_T2_js	0	13144
language_expressions_in_S8_12_6_A3_js	0	9573
language_expressions_object_method_definition_static_init_await_reference_normal_js	0	6285
language_module_code_top_level_await_syntax_for_in_await_expr_array_literal_js	0	34727
language_statements_class_elements_syntax_early_errors_delete_field_delete_twice_covered_err_delete_member_expression_private_no_reference_js	1	125
language_module_code_top_level_await_syntax_for_in_await_expr_template_literal_js	0	37406
language_statements_class_elements_regular_definitions_rs_privatename_identifier_js	0	13801
language_function_code_10_4_3_1_82gs_js	0	15739
built_ins_String_prototype_endsWith_return_abrupt_from_searchstring_regexp_test_js	0	26863
language_statements_class_dstr_meth_static_dflt_ary_ptrn_elem_obj_id_js	0	8399
language_statements_for_of_dstr_let_ary_ptrn_elem_ary_elision_init_js	0	6630
built_ins_Promise_any_resolve_from_same_thenable_js	0	15021
language_statements_class_elements_redeclaration_symbol_js	0	29318
language_statements_class_elements_syntax_early_errors_delete_method_delete_err_delete_call_expression_private_method_accessor_get_js	1	7053
language_statements_class_elements_regular_definitions_rs_field_identifier_initializer_js	0	12938
language_statements_class_elements_regular_definitions_rs_private_method_alt_js	0	17718
language_statements_class_elements_regular_definitions_rs_privatename_identifier_initializer_alt_js	0	14530
language_statements_class_dstr_async_gen_meth_static_dflt_ary_ptrn_elem_id_init_fn_name_arrow_js	0	15103
built_ins_Date_prototype_setFullYear_date_value_read_before_tonumber_when_date_is_valid_js	0	11511
built_ins_RegExp_unicodeSets_generated_character_property_escape_union_character_js	0	16600
language_statements_class_elements_privatefieldset_typeerror_3_js	0	10602
language_statements_class_elements_regular_definitions_rs_privatename_identifier_initializer_js	0	11594
language_expressions_class_dstr_gen_meth_static_dflt_ary_ptrn_rest_ary_elision_js	0	7638
language_statements_class_elements_regular_definitions_rs_static_method_privatename_identifier_alt_js	0	14756
built_ins_Object_defineProperties_15_2_3_7_6_a_307_js	0	28587
language_statements_class_subclass_default_constructor_2_js	0	17646
language_statements_class_dstr_async_private_gen_meth_static_ary_ptrn_rest_ary_rest_js	0	19247
language_statements_class_elements_private_derived_cls_indirect_eval_contains_superproperty_1_js	0	9198
language_statements_class_elements_private_direct_eval_err_contains_arguments_js	0	9195
language_expressions_object_method_definition_escaped_set_e_js	1	95
language_statements_class_elements_private_getter_on_nested_class_js	0	9821
language_function_code_10_4_3_1_76_s_js	0	10740
language_statements_for_await_of_async_func_dstr_const_async_ary_init_iter_close_js	0	17189
language_statements_class_elements_private_arrow_fnc_init_err_contains_super_js	1	10788
language_expressions_class_async_gen_method_static_forbidden_ext_b1_cls_expr_async_gen_meth_static_forbidden_ext_direct_access_prop_arguments_js	0	11630
built_ins_Number_isFinite_prop_desc_js	0	22920
built_ins_Array_prototype_every_15_4_4_16_7_b_6_js	0	9795
language_statements_class_elements_private_getter_visible_to_direct_eval_on_initializer_js	0	19414
language_statements_variable_eval_strict_list_final_js	1	104
language_statements_function_dstr_obj_ptrn_empty_js	0	9435
built_ins_TypedArray_prototype_includes_prop_desc_js	0	29647
language_expressions_object_dstr_gen_meth_dflt_ary_ptrn_elem_id_iter_complete_js	0	7385
language_statements_class_dstr_private_meth_static_dflt_ary_ptrn_elem_id_init_fn_name_class_js	0	12918
language_expressions_compound_assignment_and_whitespace_js	0	10065
language_expressions_class_elements_same_line_async_method_rs_static_privatename_identifier_alt_js	0	19847
language_statements_class_elements_private_getter_shadowed_by_method_on_nested_class_js	0	11259
language_statements_class_elements_syntax_early_errors_private_field_cannot_escape_token_js	1	6936
language_identifier_resolution_S11_1_2_A1_T2_js	0	4954
built_ins_WeakSet_prototype_delete_delete_entry_initial_iterable_js	0	7284
language_destructuring_binding_keyed_destructuring_property_reference_target_evaluation_order_with_bindings_js	0	8963
language_statements_class_elements_private_derived_cls_direct_eval_contains_superproperty_1_js	0	15974
language_expressions_compound_assignment_S11_13_2_A5_6_T2_js	0	8220
language_expressions_dynamic_import_assignment_expression_import_meta_js	0	33914
language_statements_for_await_of_async_func_dstr_let_async_ary_init_iter_close_js	0	22444
language_statements_class_elements_arrow_fnc_init_err_contains_arguments_js	1	6950
built_ins_Date_prototype_setMinutes_prop_desc_js	0	27249
language_statements_class_elements_private_accessor_name_static_private_name_underscore_js	0	8937
built_ins_Infinity_S15_1_1_2_A1_js	0	9156
language_statements_try_catch_parameter_boundnames_restriction_eval_eval_throws_js	0	7413
language_expressions_dynamic_import_usage_nested_block_import_then_is_call_expression_square_brackets_js	0	23509
language_expressions_class_cpn_class_expr_fields_methods_computed_property_name_from_decimal_e_notational_literal_js	0	8088
language_statements_class_elements_private_async_method_name_js	0	9035
